ID,Name_lang
91,Yu'lon's Whisper
92,Clouded Focus
93,Tear of Morning
94,Xuen's Treasure
95,Keefer's Skyreach
96,Jade Ignition
97,Last Emperor's Capacitor
98,Uther's Devotion
100,Of Dusk and Dawn
101,The Magistrate's Judgment
102,Maraad's Dying Breath
103,Shock Barrier
104,"Shadowbreaker, Dawn of the Sun"
105,Inflorescence of the Sunwell
106,Holy Avenger's Engraved Sigil
107,The Ardent Protector's Sanctum
108,Bulwark of Righteous Fury
109,Reign of Endless Kings
110,Tempest of the Lightbringer
111,Relentless Inquisitor
112,Vanguard's Momentum
113,Final Verdict
114,Invigorating Shadowdust
115,Essence of Bloodfang
116,Tiny Toxic Blade
117,Mark of the Master Assassin
118,Dashing Scoundrel
119,Doomblade
120,Zoldyck Insignia
121,Duskwalker's Patch
122,Concealed Blunderbuss
123,Celerity
124,Guile Charm
125,Greenskin's Wickers
126,Finality
127,Akaari's Soul Fragment
128,The Rotten
129,Deathly Shadows
130,Ancestral Reminder
131,Deeptremor Stone
132,Deeply Rooted Elements
133,Chains of Devastation
134,Skybreaker's Fiery Demise
135,Elemental Equilibrium
136,Echoes of Great Sundering
137,Windspeaker's Lava Resurgence
138,Doom Winds
139,Legacy of the Frost Witch
140,Witch Doctor's Wolf Bones
141,Primal Lava Actuators
142,Jonat's Natural Focus
143,Spiritwalker's Tidal Totem
144,Primal Tide Core
145,Earthen Harmony
146,Measured Contemplation
147,Twins of the Sun Priestess
148,Cauterizing Shadows
149,Vault of Heavens
150,The Penitent One
151,Crystalline Reflection
152,Kiss of Death
153,Clarity of Mind
154,"X'anshi, Return of Archbishop Benedictus"
155,Harmonious Apparatus
156,Flash Concentration
157,Divine Image
158,Painbreaker Psalm
159,Shadowflame Prism
160,Eternal Call to the Void
161,Talbadar's Stratagem
162,Wilfred's Sigil of Superior Summoning
163,Claw of Endereth
164,Relic of Demonic Synergy
165,Pillars of the Dark Portal
166,Perpetual Agony of Azj'Aqir
167,Sacrolash's Dark Strike
168,Malefic Wrath
169,Wrath of Consumption
170,Implosive Potential
171,Grim Inquisitor's Dread Calling
172,Forces of the Horned Nightmare
173,Balespider's Burning Core
174,"Odr, Shawl of the Ymirjar"
175,Cinders of the Azj'Aqir
176,Madness of the Azj'Aqir
177,Embers of the Diabolic Raiment
178,Leaper
179,Seismic Reverberation
180,Misshapen Mirror
181,Signet of Tormented Kings
182,Enduring Blow
183,Battlelord
184,Exploiter
185,Unhinged
186,Cadence of Fujieda
187,Deathmaker
188,Reckless Defense
189,Will of the Berserker
190,Thunderlord
191,The Wall
192,Unbreakable Will
193,Reprisal
196,The Mad Paragon
199,Echo of Eonar
200,Judgment of the Arbiter
201,Norgannon's Sagacity
202,Sephuz's Proclamation
203,Stable Phantasma Lure
204,Third Eye of the Jailer
205,Vitality Sacrifice
206,Maw Rattle
210,Rampant Transference
211,Final Sentence
212,Insatiable Hunger
213,Abomination's Frenzy
214,Glory
215,Sinful Surge
216,Nature's Fury
217,Locust Swarm
218,Harmonic Echo
220,Sinful Indulgence
221,Death's Fathom
222,Sinful Delight
223,Kindred Affinity
224,Toxic Onslaught
226,Celestial Spirits
228,Splintered Elements
229,Obedience
230,Deathspike
231,Resounding Clarity
234,Divine Resonance
235,Duty-Bound Gavel
236,Agony Gaze
237,Blazing Slaughter
238,Blind Faith
239,Demonic Oath
240,Radiant Embers
241,Seasons of Plenty
242,Bwonsamdi's Pact
243,Shadow Word: Manipulation
244,Bountiful Brew
246,Seeds of Rampant Growth
247,Elemental Conduit
248,Languishing Soul Detritus
249,Shard of Annihilation
250,Decaying Soul Satchel
251,Contained Perpetual Explosion
252,Pact of the Soulstalkers
253,Bag of Munitions
254,Fragments of the Elder Antlers
255,Pouch of Razor Fragments
256,Call to Arms
257,Faeline Harmony
258,Raging Vesper Vortex
259,Sinister Teachings
260,Heart of the Fae
261,Spheres' Harmony
262,Pallid Command
263,Elysian Might
264,Unity
267,Unity
268,Unity
269,Unity
270,Unity
271,Unity
272,Unity
273,Unity
274,Unity
275,Unity
276,Unity
277,Unity
279,Unity
