ID,Name_lang
276,Engraved Gemcutter
277,Decorative Lens
278,Marbled Stone
279,Inverted Prism
280,Gemdust & Polishing Cloth
281,Add Embellishment
282,Amplify Secondary Stat
283,Customize Secondary Stats
284,Infuse with Power
286,Leather Armor
287,Mail Armor
288,Deadly Cypher
289,Quick Cypher
290,Masterful Cypher
291,Versatile Cypher
293,Carapace-Backed Hide
294,Crystalfused Hide
295,Writhing Hide
296,Sporecoated Hide
297,Leyfused Hide
298,Deepfury Hide
299,Storm-Touched Weapon Wrap
300,Chitin Armor Banding
301,Storm Dust
302,Gleaming Shard
303,Refulgent Crystal
304,Handful of Bismuth Bolts
305,Whimsical Wiring
306,Gyrating Gear
307,Safety Switch
308,Chaos Circuit
309,Entropy Enhancer
311,Select Safety Component
312,Add Embellishment
313,Core Alloy
314,Charged Alloy
315,Sanctified Alloy
316,Ironclaw Alloy
317,Forge Accessories
318,Secret Ingredient
319,Codified Greenwood
320,Boundless Cipher
321,Sable Ink
322,Luredrop Pigment
323,Apricate Ink
324,Apricate Pigment
327,Spool of Duskthread
328,Spool of Dawnthread
329,Spool of Weaverthread
330,Duskcloth Bolt
331,Dawncloth Bolt
332,Weavercloth Bolt
333,Embroidery Thread
334,Add Embellishment
335,Add Embellishment
336,Add Embellishment
337,Add Embellishment
338,Add Embellishment
339,Add Embellishment
340,Add Embellishment
341,Add Embellishment
342,Empower
343,Customize Crafting Stat
344,Customize Gathering Stat
345,Customize Crafting Stat
346,Artisan's Authenticity
347,Spare Parts
348,Potion of the Reborn Cheetah
349,Algari Healing Potion
350,Cavedweller's Delight
351,Tempered Potion
352,Customize Crafting Stat
353,Customize Gathering Stat
354,Artisan's Authenticity
355,Orbinid Pigment
356,Blossom Pigment
357,Exquisite Weavercloth Bolt
358,Crafted Reagents
359,Drafting Supplies
360,Radiant Reagents
361,Polishing Cloth
362,Mysterious Concoction
363,Socket
364,Socket
365,Customize Secondary Stats
366,Infuse with Power
367,Radiant Reagents
368,Empower
369,Forge Accessories
370,Embroidery Thread
371,Drafting Supplies
