ID,Name_lang
147,Scale of the Earthwarder
148,Scale of the Earthwarder
149,Scale of the Earthwarder
150,Scale of the Earthwarder
151,Scale of the Earthwarder
152,Scale of the Earthwarder
153,Scale of the Earthwarder
154,Scale of the Earthwarder
155,Scale of the Earthwarder
156,Scale of the Earthwarder
157,Scale of the Earthwarder
158,Scale of the Earthwarder
159,Scale of the Earthwarder
160,Scale of the Earthwarder
161,Scale of the Earthwarder
162,Scale of the Earthwarder
163,Scale of the Earthwarder
164,Scale of the Earthwarder
168,"Ebonchill, Greatstaff of Alodi"
169,"Ebonchill, Greatstaff of Alodi"
170,"Ebonchill, Greatstaff of Alodi"
171,"Ebonchill, Greatstaff of Alodi"
172,"Ebonchill, Greatstaff of Alodi"
173,"Ebonchill, Greatstaff of Alodi"
174,"Ebonchill, Greatstaff of Alodi"
175,"Ebonchill, Greatstaff of Alodi"
176,"Ebonchill, Greatstaff of Alodi"
177,"Ebonchill, Greatstaff of Alodi"
178,"Ebonchill, Greatstaff of Alodi"
179,"Ebonchill, Greatstaff of Alodi"
180,"Ebonchill, Greatstaff of Alodi"
181,"Ebonchill, Greatstaff of Alodi"
182,"Ebonchill, Greatstaff of Alodi"
183,"Ebonchill, Greatstaff of Alodi"
184,"Ebonchill, Greatstaff of Alodi"
185,"Ebonchill, Greatstaff of Alodi"
186,"Ebonchill, Greatstaff of Alodi"
187,"Ebonchill, Greatstaff of Alodi"
188,Scepter of Sargeras
189,Scepter of Sargeras
190,Scepter of Sargeras
191,Scepter of Sargeras
192,Scepter of Sargeras
193,Scepter of Sargeras
194,Scepter of Sargeras
195,Scepter of Sargeras
196,Scepter of Sargeras
197,Scepter of Sargeras
198,Scepter of Sargeras
199,Scepter of Sargeras
200,Scepter of Sargeras
201,Scepter of Sargeras
202,Scepter of Sargeras
203,Scepter of Sargeras
204,Scepter of Sargeras
205,Scepter of Sargeras
206,Scepter of Sargeras
207,Scepter of Sargeras
209,"Thas'dorah, Legacy of the Windrunners"
210,"Thas'dorah, Legacy of the Windrunners"
211,"Thas'dorah, Legacy of the Windrunners"
212,"Thas'dorah, Legacy of the Windrunners"
213,"Thas'dorah, Legacy of the Windrunners"
214,"Thas'dorah, Legacy of the Windrunners"
215,"Thas'dorah, Legacy of the Windrunners"
216,"Thas'dorah, Legacy of the Windrunners"
217,"Thas'dorah, Legacy of the Windrunners"
218,"Thas'dorah, Legacy of the Windrunners"
219,"Thas'dorah, Legacy of the Windrunners"
220,"Thas'dorah, Legacy of the Windrunners"
221,"Thas'dorah, Legacy of the Windrunners"
222,"Thas'dorah, Legacy of the Windrunners"
223,"Thas'dorah, Legacy of the Windrunners"
224,"Thas'dorah, Legacy of the Windrunners"
225,"Thas'dorah, Legacy of the Windrunners"
226,"Thas'dorah, Legacy of the Windrunners"
227,"Thas'dorah, Legacy of the Windrunners"
228,The Kingslayers
229,The Kingslayers
230,The Kingslayers
231,The Kingslayers
232,The Kingslayers
233,The Kingslayers
234,The Kingslayers
235,The Kingslayers
236,The Kingslayers
237,The Kingslayers
238,The Kingslayers
239,The Kingslayers
240,The Kingslayers
241,The Kingslayers
242,The Kingslayers
244,Scythe of Elune
245,"Xal'atath, Blade of the Black Empire"
246,"Xal'atath, Blade of the Black Empire"
247,"Xal'atath, Blade of the Black Empire"
248,"Xal'atath, Blade of the Black Empire"
249,"Xal'atath, Blade of the Black Empire"
250,"Xal'atath, Blade of the Black Empire"
251,"Xal'atath, Blade of the Black Empire"
252,"Xal'atath, Blade of the Black Empire"
253,"Xal'atath, Blade of the Black Empire"
254,"Xal'atath, Blade of the Black Empire"
255,"Xal'atath, Blade of the Black Empire"
256,"Xal'atath, Blade of the Black Empire"
257,"Xal'atath, Blade of the Black Empire"
258,"Xal'atath, Blade of the Black Empire"
259,"Xal'atath, Blade of the Black Empire"
260,"Xal'atath, Blade of the Black Empire"
261,"Xal'atath, Blade of the Black Empire"
262,"Xal'atath, Blade of the Black Empire"
263,"Xal'atath, Blade of the Black Empire"
264,Claws of Ursoc
265,Claws of Ursoc
266,Claws of Ursoc
267,Claws of Ursoc
268,Claws of Ursoc
269,Claws of Ursoc
270,Stonepaw
271,Avatar of Ursol
272,Fallen to Nightmare
273,Guardian of the Glade
274,Stonepaw
275,Stonepaw
276,Stonepaw
277,Avatar of Ursol
278,Avatar of Ursol
279,Avatar of Ursol
280,Fallen to Nightmare
281,Fallen to Nightmare
282,Fallen to Nightmare
283,Guardian of the Glade
284,Guardian of the Glade
285,Guardian of the Glade
287,Fangs of Ashamane
288,Titanstrike
289,"Fu Zan, the Wanderer's Companion"
290,Fists of the Heavens
291,Truthguard
292,Light's Wrath
294,"Ulthalesh, the Deadwind Harvester"
295,"Strom'kar, the Warbreaker"
296,Warswords of the Valarjar
297,Doomhammer
298,Doomhammer
299,Doomhammer
300,Doomhammer
301,Doomhammer
302,Doomhammer
303,Doomhammer
304,Doomhammer
305,Doomhammer
306,Doomhammer
307,Doomhammer
308,Doomhammer
309,Doomhammer
310,Doomhammer
311,Doomhammer
312,Doomhammer
313,Doomhammer
314,Doomhammer
315,Doomhammer
316,"Ulthalesh, the Deadwind Harvester"
317,"Ulthalesh, the Deadwind Harvester"
318,"Ulthalesh, the Deadwind Harvester"
319,"Ulthalesh, the Deadwind Harvester"
320,"Ulthalesh, the Deadwind Harvester"
321,"Ulthalesh, the Deadwind Harvester"
322,"Ulthalesh, the Deadwind Harvester"
323,"Ulthalesh, the Deadwind Harvester"
324,"Ulthalesh, the Deadwind Harvester"
325,"Ulthalesh, the Deadwind Harvester"
326,"Ulthalesh, the Deadwind Harvester"
327,"Ulthalesh, the Deadwind Harvester"
328,"Ulthalesh, the Deadwind Harvester"
329,"Ulthalesh, the Deadwind Harvester"
330,"Ulthalesh, the Deadwind Harvester"
331,"Ulthalesh, the Deadwind Harvester"
332,"Ulthalesh, the Deadwind Harvester"
333,"Ulthalesh, the Deadwind Harvester"
334,"Ulthalesh, the Deadwind Harvester"
336,"Fu Zan, the Wanderer's Companion"
337,"Fu Zan, the Wanderer's Companion"
338,"Fu Zan, the Wanderer's Companion"
339,"Fu Zan, the Wanderer's Companion"
340,"Fu Zan, the Wanderer's Companion"
341,"Fu Zan, the Wanderer's Companion"
342,"Fu Zan, the Wanderer's Companion"
343,"Fu Zan, the Wanderer's Companion"
344,"Fu Zan, the Wanderer's Companion"
345,"Fu Zan, the Wanderer's Companion"
346,"Fu Zan, the Wanderer's Companion"
347,"Fu Zan, the Wanderer's Companion"
348,"Fu Zan, the Wanderer's Companion"
349,"Fu Zan, the Wanderer's Companion"
350,"Fu Zan, the Wanderer's Companion"
351,"Fu Zan, the Wanderer's Companion"
352,"Fu Zan, the Wanderer's Companion"
353,"Fu Zan, the Wanderer's Companion"
354,"Fu Zan, the Wanderer's Companion"
355,Maw of the Damned
356,Maw of the Damned
357,Maw of the Damned
358,Maw of the Damned
359,Maw of the Damned
360,Maw of the Damned
361,Maw of the Damned
362,Maw of the Damned
363,Maw of the Damned
364,Maw of the Damned
365,Maw of the Damned
366,Maw of the Damned
367,Maw of the Damned
368,Maw of the Damned
369,Maw of the Damned
370,Blades of the Fallen Prince
371,Blades of the Fallen Prince
372,Blades of the Fallen Prince
373,Blades of the Fallen Prince
374,Blades of the Fallen Prince
375,Blades of the Fallen Prince
376,Blades of the Fallen Prince
377,Blades of the Fallen Prince
378,Blades of the Fallen Prince
379,Blades of the Fallen Prince
380,Blades of the Fallen Prince
381,Blades of the Fallen Prince
382,Blades of the Fallen Prince
383,Blades of the Fallen Prince
384,Blades of the Fallen Prince
385,Blades of the Fallen Prince
386,Blades of the Fallen Prince
387,Blades of the Fallen Prince
388,Blades of the Fallen Prince
389,Apocalypse
390,Apocalypse
391,Apocalypse
392,Apocalypse
393,Apocalypse
394,Apocalypse
395,Apocalypse
396,Apocalypse
397,Apocalypse
398,Apocalypse
399,Apocalypse
400,Apocalypse
401,Apocalypse
402,Apocalypse
403,Apocalypse
404,Apocalypse
405,Apocalypse
406,Apocalypse
407,Scythe of Elune
408,Scythe of Elune
409,Scythe of Elune
410,Scythe of Elune
411,Scythe of Elune
412,Scythe of Elune
413,Scythe of Elune
414,Scythe of Elune
415,Scythe of Elune
416,Scythe of Elune
417,Scythe of Elune
418,Scythe of Elune
419,Scythe of Elune
420,Scythe of Elune
421,Scythe of Elune
422,Scythe of Elune
423,Scythe of Elune
424,Scythe of Elune
425,Scythe of Elune
426,Fangs of Ashamane
427,Fangs of Ashamane
428,Fangs of Ashamane
429,Fangs of Ashamane
430,Fangs of Ashamane
431,Fangs of Ashamane
432,Nature's Fury
433,Incarnation of Nightmare
434,Primal Stalker
435,Ghost of the Pridemother
436,Nature's Fury
437,Nature's Fury
438,Nature's Fury
439,Incarnation of Nightmare
440,Incarnation of Nightmare
441,Incarnation of Nightmare
442,Primal Stalker
443,Primal Stalker
444,Primal Stalker
445,Ghost of the Pridemother
446,Ghost of the Pridemother
447,Ghost of the Pridemother
448,Titanstrike
449,Titanstrike
450,Titanstrike
451,Titanstrike
452,Titanstrike
453,Titanstrike
454,Titanstrike
455,Titanstrike
456,Titanstrike
457,Titanstrike
458,Titanstrike
459,Titanstrike
460,Titanstrike
461,Titanstrike
462,Titanstrike
463,Titanstrike
464,Titanstrike
465,Titanstrike
466,Titanstrike
467,"Talonclaw, Spear of the Wild Gods"
468,"Talonclaw, Spear of the Wild Gods"
469,"Talonclaw, Spear of the Wild Gods"
470,"Talonclaw, Spear of the Wild Gods"
471,"Talonclaw, Spear of the Wild Gods"
472,"Talonclaw, Spear of the Wild Gods"
473,"Talonclaw, Spear of the Wild Gods"
474,"Talonclaw, Spear of the Wild Gods"
475,"Talonclaw, Spear of the Wild Gods"
476,"Talonclaw, Spear of the Wild Gods"
477,"Talonclaw, Spear of the Wild Gods"
478,"Talonclaw, Spear of the Wild Gods"
479,"Talonclaw, Spear of the Wild Gods"
480,"Talonclaw, Spear of the Wild Gods"
481,"Talonclaw, Spear of the Wild Gods"
482,"Talonclaw, Spear of the Wild Gods"
483,"Talonclaw, Spear of the Wild Gods"
484,"Talonclaw, Spear of the Wild Gods"
485,"Talonclaw, Spear of the Wild Gods"
486,Felo'melorn
487,Felo'melorn
488,Felo'melorn
489,Felo'melorn
490,Felo'melorn
491,Felo'melorn
492,Felo'melorn
493,Felo'melorn
494,Felo'melorn
495,Felo'melorn
496,Felo'melorn
497,Felo'melorn
498,Felo'melorn
499,Felo'melorn
500,Felo'melorn
501,Felo'melorn
502,Felo'melorn
503,Felo'melorn
504,Felo'melorn
505,"Sheilun, Staff of the Mists"
506,"Sheilun, Staff of the Mists"
507,"Sheilun, Staff of the Mists"
508,"Sheilun, Staff of the Mists"
509,"Sheilun, Staff of the Mists"
510,"Sheilun, Staff of the Mists"
511,"Sheilun, Staff of the Mists"
512,"Sheilun, Staff of the Mists"
513,"Sheilun, Staff of the Mists"
514,"Sheilun, Staff of the Mists"
515,"Sheilun, Staff of the Mists"
516,"Sheilun, Staff of the Mists"
517,"Sheilun, Staff of the Mists"
518,"Sheilun, Staff of the Mists"
519,"Sheilun, Staff of the Mists"
520,"Sheilun, Staff of the Mists"
521,"Sheilun, Staff of the Mists"
522,"Sheilun, Staff of the Mists"
523,"Sheilun, Staff of the Mists"
524,Fists of the Heavens
525,Fists of the Heavens
526,Fists of the Heavens
527,Fists of the Heavens
528,Fists of the Heavens
529,Fists of the Heavens
530,Fists of the Heavens
531,Fists of the Heavens
532,Fists of the Heavens
533,Fists of the Heavens
534,Fists of the Heavens
535,Fists of the Heavens
536,Fists of the Heavens
537,Fists of the Heavens
538,Fists of the Heavens
539,Fists of the Heavens
540,Fists of the Heavens
541,Fists of the Heavens
542,Fists of the Heavens
543,The Silver Hand
544,The Silver Hand
545,The Silver Hand
546,The Silver Hand
547,The Silver Hand
548,The Silver Hand
549,The Silver Hand
550,The Silver Hand
551,The Silver Hand
552,The Silver Hand
553,The Silver Hand
554,Aldrachi Warblades
555,Aldrachi Warblades
556,Aldrachi Warblades
557,Aldrachi Warblades
558,Aldrachi Warblades
559,Aldrachi Warblades
560,Aldrachi Warblades
561,Aldrachi Warblades
562,Aldrachi Warblades
563,Aldrachi Warblades
564,Aldrachi Warblades
565,Aldrachi Warblades
566,Aldrachi Warblades
567,Aldrachi Warblades
568,Aldrachi Warblades
569,Aldrachi Warblades
570,Aldrachi Warblades
571,Aldrachi Warblades
572,Aldrachi Warblades
573,Aldrachi Warblades
576,Maw of the Damned
577,Maw of the Damned
578,Maw of the Damned
579,Maw of the Damned
581,The Silver Hand
582,The Silver Hand
583,The Silver Hand
584,The Silver Hand
585,The Silver Hand
586,The Silver Hand
587,The Silver Hand
588,The Silver Hand
609,The Kingslayers
610,The Kingslayers
611,The Kingslayers
612,The Kingslayers
654,Warswords of the Valarjar
655,Warswords of the Valarjar
656,Warswords of the Valarjar
657,Warswords of the Valarjar
658,Warswords of the Valarjar
659,Warswords of the Valarjar
660,Warswords of the Valarjar
661,Warswords of the Valarjar
662,Warswords of the Valarjar
663,Warswords of the Valarjar
664,Warswords of the Valarjar
665,Warswords of the Valarjar
666,Warswords of the Valarjar
667,Warswords of the Valarjar
668,Warswords of the Valarjar
669,Warswords of the Valarjar
670,Warswords of the Valarjar
671,Warswords of the Valarjar
672,Warswords of the Valarjar
673,The Fist of Ra-den
674,The Fist of Ra-den
675,The Fist of Ra-den
676,The Fist of Ra-den
677,The Fist of Ra-den
678,The Fist of Ra-den
679,The Fist of Ra-den
680,The Fist of Ra-den
681,The Fist of Ra-den
682,The Fist of Ra-den
683,The Fist of Ra-den
684,The Fist of Ra-den
685,The Fist of Ra-den
686,The Fist of Ra-den
687,The Fist of Ra-den
688,The Fist of Ra-den
689,The Fist of Ra-den
690,The Fist of Ra-den
691,The Fist of Ra-den
692,Dreadblades
693,Dreadblades
694,Dreadblades
695,Dreadblades
696,Dreadblades
697,Dreadblades
698,Dreadblades
699,Dreadblades
700,Dreadblades
701,Dreadblades
702,Dreadblades
703,Dreadblades
704,Truthguard
705,Truthguard
706,Truthguard
707,Truthguard
708,Truthguard
709,Truthguard
710,Truthguard
711,Truthguard
712,Truthguard
713,Truthguard
714,Truthguard
715,Truthguard
716,Truthguard
717,Truthguard
718,Truthguard
719,Truthguard
720,Truthguard
721,Truthguard
722,Truthguard
723,Ashbringer
724,Ashbringer
725,Ashbringer
726,Light's Wrath
727,Light's Wrath
728,Light's Wrath
729,Light's Wrath
730,Light's Wrath
731,Light's Wrath
732,Light's Wrath
733,Light's Wrath
734,Light's Wrath
735,Light's Wrath
736,Light's Wrath
737,Light's Wrath
738,Light's Wrath
739,Light's Wrath
740,Light's Wrath
741,Light's Wrath
742,Light's Wrath
743,Light's Wrath
744,Light's Wrath
745,"T'uure, Beacon of the Naaru"
746,"T'uure, Beacon of the Naaru"
747,"T'uure, Beacon of the Naaru"
748,"T'uure, Beacon of the Naaru"
749,"T'uure, Beacon of the Naaru"
750,"T'uure, Beacon of the Naaru"
751,"T'uure, Beacon of the Naaru"
752,"T'uure, Beacon of the Naaru"
753,"T'uure, Beacon of the Naaru"
754,"T'uure, Beacon of the Naaru"
755,"T'uure, Beacon of the Naaru"
756,"T'uure, Beacon of the Naaru"
757,"T'uure, Beacon of the Naaru"
758,"T'uure, Beacon of the Naaru"
759,"T'uure, Beacon of the Naaru"
760,"T'uure, Beacon of the Naaru"
761,"T'uure, Beacon of the Naaru"
762,"T'uure, Beacon of the Naaru"
763,"T'uure, Beacon of the Naaru"
764,Dreadblades
765,Dreadblades
766,Dreadblades
767,Dreadblades
768,Dreadblades
769,Dreadblades
770,Dreadblades
771,Dreadblades
772,"Sharas'dal, Scepter of Tides"
773,"Sharas'dal, Scepter of Tides"
774,"Sharas'dal, Scepter of Tides"
775,"Sharas'dal, Scepter of Tides"
776,"Sharas'dal, Scepter of Tides"
777,"Sharas'dal, Scepter of Tides"
778,"Sharas'dal, Scepter of Tides"
779,"Sharas'dal, Scepter of Tides"
780,"Sharas'dal, Scepter of Tides"
781,"Sharas'dal, Scepter of Tides"
782,"Sharas'dal, Scepter of Tides"
783,"Sharas'dal, Scepter of Tides"
784,"Sharas'dal, Scepter of Tides"
785,"Sharas'dal, Scepter of Tides"
786,"Sharas'dal, Scepter of Tides"
787,"Sharas'dal, Scepter of Tides"
788,"Sharas'dal, Scepter of Tides"
789,"Sharas'dal, Scepter of Tides"
790,"Sharas'dal, Scepter of Tides"
791,"Strom'kar, the Warbreaker"
792,"Strom'kar, the Warbreaker"
793,"Strom'kar, the Warbreaker"
794,"Strom'kar, the Warbreaker"
795,"Strom'kar, the Warbreaker"
796,"Strom'kar, the Warbreaker"
797,"Strom'kar, the Warbreaker"
798,"Strom'kar, the Warbreaker"
799,"Strom'kar, the Warbreaker"
800,"Strom'kar, the Warbreaker"
801,"Strom'kar, the Warbreaker"
802,"Strom'kar, the Warbreaker"
803,"Strom'kar, the Warbreaker"
804,"Strom'kar, the Warbreaker"
805,"Strom'kar, the Warbreaker"
806,"Strom'kar, the Warbreaker"
807,"Strom'kar, the Warbreaker"
808,"Strom'kar, the Warbreaker"
809,"Strom'kar, the Warbreaker"
810,Skull of the Man'ari
811,Skull of the Man'ari
812,Skull of the Man'ari
813,Skull of the Man'ari
814,Skull of Man'ari
815,Skull of Man'ari
816,Skull of Man'ari
817,Skull of Man'ari
818,Skull of the Man'ari
819,Skull of the Man'ari
820,Skull of the Man'ari
821,Skull of the Man'ari
822,Skull of the Man'ari
823,Skull of the Man'ari
824,Skull of the Man'ari
825,Skull of the Man'ari
826,Skull of the Man'ari
827,Skull of the Man'ari
828,Skull of the Man'ari
829,Skull of the Man'ari
830,Moonspirit
831,Moonspirit
832,Moonspirit
833,Moonspirit
836,Orange Crystal
841,Underlight Angler
846,"Aluneth, Greatstaff of the Magna"
847,"Aluneth, Greatstaff of the Magna"
848,"Aluneth, Greatstaff of the Magna"
849,"Aluneth, Greatstaff of the Magna"
853,Truthguard
854,Truthguard
855,Truthguard
856,Truthguard
857,Aldrachi Warblades
858,Aldrachi Warblades
859,Aldrachi Warblades
860,Aldrachi Warblades
861,Scale of the Earthwarder
862,Scale of the Earthwarder
863,Scale of the Earthwarder
864,Scale of the Earthwarder
865,Ashbringer
866,Ashbringer
867,Ashbringer
868,Ashbringer
869,Blades of the Fallen Prince
870,Blades of the Fallen Prince
871,Blades of the Fallen Prince
872,Blades of the Fallen Prince
873,"G'Hanir, the Mother Tree"
874,"G'Hanir, the Mother Tree"
875,"G'Hanir, the Mother Tree"
876,"G'Hanir, the Mother Tree"
877,Doomhammer
878,Doomhammer
879,Doomhammer
880,Doomhammer
881,Dreadblades
882,Dreadblades
883,Dreadblades
884,Dreadblades
885,"Ebonchill, Greatstaff of Alodi"
886,"Ebonchill, Greatstaff of Alodi"
887,"Ebonchill, Greatstaff of Alodi"
888,"Ebonchill, Greatstaff of Alodi"
889,Fangs of the Devourer
890,Fangs of the Devourer
891,Fangs of the Devourer
892,Fangs of the Devourer
893,Felo'melorn
894,Felo'melorn
895,Felo'melorn
896,Felo'melorn
897,The Fist of Ra-den
898,The Fist of Ra-den
899,The Fist of Ra-den
900,The Fist of Ra-den
901,The Kingslayers
902,The Kingslayers
903,The Kingslayers
904,The Kingslayers
905,"Strom'kar, the Warbreaker"
906,"Strom'kar, the Warbreaker"
907,"Strom'kar, the Warbreaker"
908,"Strom'kar, the Warbreaker"
909,"T'uure, Beacon of the Naaru"
910,"T'uure, Beacon of the Naaru"
911,"T'uure, Beacon of the Naaru"
912,"T'uure, Beacon of the Naaru"
913,Scepter of Sargeras
914,Scepter of Sargeras
915,Scepter of Sargeras
916,Scepter of Sargeras
917,Titanstrike
918,Titanstrike
919,Titanstrike
920,Titanstrike
921,Maw of the Damned
922,Maw of the Damned
923,Maw of the Damned
924,Maw of the Damned
925,"Sharas'dal, Scepter of Tides"
926,"Sharas'dal, Scepter of Tides"
927,"Sharas'dal, Scepter of Tides"
928,"Sharas'dal, Scepter of Tides"
929,Scythe of Elune
930,Scythe of Elune
931,Scythe of Elune
932,Scythe of Elune
933,"Sheilun, Staff of the Mists"
934,"Sheilun, Staff of the Mists"
935,"Sheilun, Staff of the Mists"
936,"Sheilun, Staff of the Mists"
937,Skull of the Man'ari
938,Skull of the Man'ari
939,Skull of the Man'ari
940,Skull of the Man'ari
941,Fists of the Heavens
942,Fists of the Heavens
943,Fists of the Heavens
944,Fists of the Heavens
945,Apocalypse
946,Apocalypse
947,Apocalypse
948,Apocalypse
949,"Xal'atath, Blade of the Black Empire"
950,"Xal'atath, Blade of the Black Empire"
951,"Xal'atath, Blade of the Black Empire"
952,"Xal'atath, Blade of the Black Empire"
953,Light's Wrath
954,Light's Wrath
955,Light's Wrath
956,Light's Wrath
957,"Fu Zan, the Wanderer's Companion"
958,"Fu Zan, the Wanderer's Companion"
959,"Fu Zan, the Wanderer's Companion"
960,"Fu Zan, the Wanderer's Companion"
961,Warswords of the Valarjar
962,Warswords of the Valarjar
963,Warswords of the Valarjar
964,Warswords of the Valarjar
965,"Thas'dorah, Legacy of the Windrunners"
966,"Thas'dorah, Legacy of the Windrunners"
967,"Thas'dorah, Legacy of the Windrunners"
968,"Thas'dorah, Legacy of the Windrunners"
969,"Ulthalesh, the Deadwind Harvester"
970,"Ulthalesh, the Deadwind Harvester"
971,"Ulthalesh, the Deadwind Harvester"
972,"Ulthalesh, the Deadwind Harvester"
973,"Talonclaw, Spear of the Wild Gods"
974,"Talonclaw, Spear of the Wild Gods"
975,"Talonclaw, Spear of the Wild Gods"
976,"Talonclaw, Spear of the Wild Gods"
977,The Silver Hand
978,The Silver Hand
979,The Silver Hand
980,The Silver Hand
981,Twinblades of the Deceiver
982,Twinblades of the Deceiver
983,Twinblades of the Deceiver
984,Twinblades of the Deceiver
988,Underlight Angler
989,Underlight Angler
990,Might of the Grizzlemaw
991,Might of the Grizzlemaw
992,Might of the Grizzlemaw
993,Might of the Grizzlemaw
