ID,Name_lang
408,Pattern
409,Face
410,Hair Style
411,Pattern
412,Face
413,Face
414,Earrings
415,Modification
416,Modification
463,Eye Color
464,Eye Color
501,Piercings
510,Necklace
516,Makeup
525,Face Shape
526,Face Shape
534,Eye Color
535,Eye Color
544,Eye Color
545,Eye Color
548,Eye Color
549,Eye Color
552,Eye Color
553,Eye Color
559,Face Features
563,Face Features
567,Skin Type
568,Skin Type
571,Eye Color
572,Eye Color
575,Necklace
578,Eye Color
579,Eye Color
582,Ears
583,Ears
585,Secondary Skin Color
586,Secondary Hair Color
588,Secondary Skin Color
589,Secondary Hair Color
600,Earrings
601,Earrings
604,Nose Ring
605,Piercings
607,Tattoo Color
608,Tattoo
610,Tattoo Color
611,Tattoo
614,Eye Color
615,Eye Color
618,Eye Color
619,Eye Color
622,Eye Color
623,Eye Color
631,Bracelets
646,Eye Color
647,Eye Color
649,Earrings
651,Necklace
653,Necklace
655,Headdress
657,Headdress
659,Nose Ring
661,Nose Ring
662,Body Paint
663,Body Paint
666,Face Paint
667,Face Paint
668,Paint Color
669,Paint Color
671,Hair
672,Foremane
673,Foremane
675,Ears
682,Eye Color
683,Eye Color
686,Eye Color
687,Eye Color
689,Tail
691,Tail
695,Tendrils
697,Tendrils
699,Circlet
701,Hair Decoration
703,Circlet
705,Horn Decoration
706,Mustache
708,Earrings
710,Necklace
712,Nose Ring
714,Headdress
724,Vines
726,Vine Color
728,Vines
730,Vine Color
732,Ears
734,Ears
736,Eyebrows
738,Eyebrows
739,Sideburns
740,Mustache
742,Scars
744,Scars
745,Markings Color
747,Eye Color
750,Eye Color
751,Tail
752,Mustache
753,Eyebrows
756,Eye Color
757,Eye Color
759,Piercing
761,Piercing
764,Earrings
766,Earrings
767,Face Paint
768,Face Paint Color
769,Body Paint
770,Body Paint Color
771,Face Paint
772,Face Paint Color
773,Body Paint
774,Body Paint Color
776,Jewelry Color
778,Jewelry Color
782,Jewelry Color
783,Mustache
784,Eyebrows
786,Earring Color
794,Eye Color
795,Eye Color
797,Paint
799,Paint
801,Flower
803,Jewelry Color
805,Jewelry Color
806,Nose
807,Chin
808,Nose
809,Chin
811,Earrings
813,Nose Ring
815,Earrings
817,Nose Ring
819,Jewelry Color
821,Jewelry Color
824,Eye Color
825,Eye Color
826,Scars
827,Tattoo
828,War Paint
829,War Paint Color
830,Scars
831,Tattoo
832,War Paint
833,War Paint Color
836,Earrings
841,Necklace
842,Flower
845,Eye Color
846,Eye Color
847,Nose Ring
848,Tendrils
849,Eyebrows
852,Eye Color
853,Eye Color
854,Earrings
855,Earrings
858,Eye Color
859,Eye Color
862,Eye Color
863,Eye Color
864,Earrings
865,Body Paint
866,Body Paint
869,Eye Color
870,Eye Color
871,Necklace
872,Piercings
873,Ear Gauge
874,Tusks
875,Nose Ring
876,Sideburns
877,Grime
880,Eye Color
881,Eye Color
882,Sideburns
883,Tusks
884,Earrings
885,Piercings
886,Nose Ring
887,Necklace
888,Mustache
889,Sideburns
890,Eyebrows
891,Armbands
892,Jewelry Color
901,Bear Form
911,Cat Form
922,Full Transformation
936,Mustache
937,Eyebrows
946,Aquatic Form
956,Travel Form
966,Flight Form
968,Skin Color
969,Features
970,Eyebrows
1516,Tendrils
1517,Horn Decoration
1518,Headdress
1519,Jaw Decoration
1520,Hair Decoration
1521,Necklace
1522,Earrings
1523,Tail
1524,Jewelry Color
1525,Jewelry Color
1526,Tail
1527,Horn Decoration
1528,Style
1529,Eyes
1530,Eyes
1531,Eyebrows
1532,Eyebrows
1533,Face Jewelry
1534,Face Jewelry
1535,Jaw Jewelry
1536,Chin Decoration
1537,Jaw Jewelry
1538,Mustache
1539,Necklace
1540,Face Tattoo
1541,Face Tattoo
1542,Jewelry Color
1543,Jewelry Color
1544,Headdress
1545,Hair Decoration
1546,Headdress
1548,Ears
1549,Ears
1550,Tentacles
1551,Tentacles
1555,Hair
1556,Foremane
1557,Foremane
1558,Feather
1559,Hair Decoration
1560,Nose Piercing
1561,Headdress
1562,Horn Wraps
1563,Horn Decoration
1564,Tail Decoration
1565,Tail
1566,Jewelry Color
1567,Jewelry Color
1568,Feather
1569,Horn Color
1570,Nose Piercing
1571,Headdress
1572,Horn Wraps
1573,Horn Decoration
1574,Horn Color
1575,Tail
1576,Tail Decoration
1577,Luminous Hands
1578,Primary Color
1582,Eyesight
1583,Eye Color
1584,Eye Style
1585,Luminous Hands
1586,Face
1587,Secondary Color Strength
1588,Ears
1589,Horn Color
1590,Horns
1591,Cheek
1592,Brow
1593,Cheekbone
1594,Snout
1595,Crest
1596,Throat
1597,Body Size
1598,Tail
1599,Tail Ridge
1600,Leg Spikes
1601,Arm Spikes
1602,Chest Spikes
1603,Body Markings
1604,Body Pattern
1607,Face Markings
1608,Face Pattern
1609,Skin Color
1610,Skin Scale Type
1611,Skin Color
1612,Skin Scale Type
1613,Skin Color
1614,Skin Scale Type
1615,Skin Color
1616,Skin Scale Type
1625,Horns
1627,Crest
1628,Brow
1629,Ears
1630,Jaw
1631,Chin
1632,Nose
1633,Throat
1634,Legs
1635,Tail
1636,Back
1637,Wings
1638,Eyes
1639,Body Armor
1640,Head Armor
1648,Hair Color
1649,Horn Color
1651,Pattern
1652,Armor Color
1656,Eyesight
1657,Eye Color
1658,Eye Style
1659,Snout
1660,Horns
1662,Crest
1664,Jaw
1666,Brow
1667,Back
1668,Tail
1669,Throat
1670,Eyes
1671,Body Armor
1672,Head Armor
1673,Hair Color
1674,Horn Color
1675,Pattern
1676,Armor Color
1680,Eyesight
1681,Eye Color
1682,Eye Style
1683,Horns
1684,Crest
1685,Brow
1686,Ears
1687,Jaw
1688,Chin
1689,Nose
1690,Throat
1691,Legs
1692,Tail
1693,Back
1694,Wings
1695,Armor
1697,Hair Color
1698,Horn Color
1699,Pattern
1700,Armor Color
1704,Eyesight
1705,Eye Color
1706,Eye Style
1707,Horns
1708,Brow
1709,Ears
1710,Jaw
1711,Chin
1713,Nose
1714,Throat
1715,Crest
1716,Tail
1717,Eyes
1718,Body Armor
1719,Head Armor
1721,Fur Color
1722,Horn Color
1723,Armor Color
1727,Eyesight
1728,Eye Color
1729,Eye Style
1730,Necklace
1731,Skin Color
1732,Skin Scale Type
1733,Skin Color
1734,Snout
1735,Horns
1737,Crest
1738,Throat
1739,Jaw
1741,Back
1742,Tail
1743,Eyes
1744,Body Armor
1745,Head Armor
1746,Fur Color
1747,Horn Color
1748,Armor Color
1761,Eyesight
1762,Eye Color
1763,Eye Style
1764,Horn Jewelry
1765,Jewelry Color
1767,Face
1768,Hair Style
1769,Hair Color
1770,Ears
1771,Underclothes Bottom
1772,Underclothes Top
1773,Underclothes Color
1774,Horns
1775,Horn Color
1776,Horn Jewelry
1777,Jewelry Color
1778,Scale Pattern
1779,Earrings
1780,Necklace
1781,Headdress
1782,Hair Decoration
1783,Nose
1784,Chin
1785,Eye Color
1786,Eyesight
1787,Hair Highlights
1788,Scale Color
1791,Body Scales
1792,Scale Markings
1793,Skin Color
1794,Face
1795,Hair Style
1796,Hair Color
1797,Beard
1799,Ears
1800,Underclothes Bottom
1802,Underclothes Top
1803,Underclothes Color
1804,Eye Color
1805,Eyesight
1806,Mustache
1807,Headdress
1808,Hair Decoration
1809,Scale Pattern
1810,Nose
1812,Hair Highlights
1813,Jewelry Color
1818,Body Scales
1819,Scale Markings
1823,Scale Color
1828,Horns
1829,Horn Color
1831,Horn Jewelry
1832,Earrings
1833,Chest Strap
1834,Mouth
1842,Chest
1843,Breechcloth
1844,Shoulders
1845,Helm
1846,Armor Color
1847,Horn Style
1848,Horn Style
1849,Horn Style
1850,Horn Style
1976,Secondary Color
1978,Markings Color
1979,Eyebrows
1980,Eyebrows
1981,Head Armor
1982,
1984,Feet
1985,Breastplate
1986,Thighs
1987,Waist
1988,Wing Decoration
1989,Upper Arms
1990,Lower Arms
1992,Pattern
2013,Armor Style
2044,Full Transformation
2962,Full Transformation
2963,
2964,
3078,Color
6338,Eyesight
6339,Eyesight
6340,Eyesight
6341,Eyesight
6342,Eyesight
6343,Eyesight
6344,Eyesight
6345,Eyesight
6346,Eyesight
6347,Eyesight
6348,Eyesight
6349,Eyesight
6350,Eyesight
6351,Eyesight
6352,Eyesight
6353,Eyesight
6354,Eyesight
6355,Eyesight
6356,Eyesight
6357,Eyesight
6358,Eyesight
6359,Eyesight
6360,Eyesight
6361,Eyesight
6362,Eyesight
6363,Eyesight
6364,Eyesight
6365,Eyesight
6366,Eyesight
6367,Eyesight
6368,Eyesight
6369,Eyesight
6370,Eyesight
6371,Eyesight
6372,Eyesight
6373,Eyesight
6374,Eyesight
6375,Eyesight
6376,Eyesight
6377,Eyesight
6378,Eyesight
6379,Eyesight
6380,Eyesight
6381,Eyesight
6394,Eyesight
6395,Eyesight
6397,Full Transformation
6402,Horns
6403,Crest
6404,Jaw
6405,Chin
6406,Tail
6407,Back
6408,Body Armor
6409,Head Armor
6410,Skin Color
6411,Armor Color
6412,Eye Color
6413,Markings
8474,Style
8475,Color
8522,Eye Style
8523,Eye Style
8524,Eye Style
8525,Eye Style
8526,Eye Style
8527,Eye Style
8528,Eye Style
8529,Eye Style
8530,Eye Style
8531,Eye Style
8532,Eye Style
8533,Eye Style
8534,Eye Style
8535,Eye Style
8536,Eye Style
8537,Eye Style
8538,Eye Style
8539,Eye Style
8540,Eye Style
8541,Eye Style
8542,Eye Style
8543,Eye Style
8544,Eye Style
8545,Eye Style
8546,Eye Style
8547,Eye Style
8548,Eye Color Style
8549,Eye Color Style
8550,Eye Style
8551,Eye Style
8552,Eye Style
8553,Eye Style
8554,Eye Style
8555,Eye Style
8556,Eye Style
8557,Eye Style
8558,Eye Style
8559,Eye Style
8560,Eye Style
8561,Eye Style
8562,Eye Style
8563,Eye Style
8564,Eye Style
8565,Eye Style
8566,Eye Style
8567,Eye Style
8598,Style
8600,Color
8601,Color
8602,Style
8603,Style
8604,Color
8605,Style
8607,Color
8610,Style
8611,Color
8612,Flames
8614,Skin Color
8615,Armor Color
8616,Crown
8617,Supercilium
8618,Cheeks
8619,Beak
8620,Tail
8621,Helm
8622,Throat
8623,Breast
8624,Bracer
8625,Saddle
8627,Markings
8640,Snout
8642,Horns
8643,Back
8646,Head Armor
8648,Skin Color
8649,Neck
8650,Armor Color
8652,Body Armor
8653,Brow
8654,Feather Color
8655,Horn & Beak Color
8656,Decoration Color
8657,Effects Color
8658,Beak
8659,Eyebrows
8660,Whiskers
8661,Feathers
8662,Horns
8663,Decorations
8664,Effects
8666,Style
8667,Color
8668,Style
8669,Color
8672,Hair Style
8674,Eyebrows
8675,Teeth
8676,Should Quills
8680,Skin Color
8681,Face
8682,Hair Color
8683,Face Fur
8684,Body Fur
8685,Quill Color
8687,Hair Highlight Color
8690,Ears
8691,Eye Color
8692,Head
8693,Jewelry
8702,Hair Style
8703,Ears
8704,Head
8705,Eyebrows
8708,Eye Refraction
8709,Teeth
8710,Shoulder Quills
8711,Body Fur
8712,Face Fur
8713,Eye Color
8714,Face
8715,Hair Color
8716,Skin Color
8717,Hair Highlight Color
8718,Jewelry
8719,Quill Color
8754,Eyesight
8756,Eyesight
8757,Feet
8761,Eye Refraction
8762,Feet
8764,Skin Color
8765,Skin Color
8770,Belt
8771,Beard Style
8772,Hair Style
8773,Face
8774,Gem Color
8775,Hair Color
8776,Eye Color
8777,Hair Style
8778,Beard Style
8779,Eyesight
8781,Hair Color
8782,Gem Color
8783,Eye Color
8784,Face
8787,Eyesight
8788,Belt
8789,Ears
8790,Ears
8791,Ears
8792,Ears
8793,Horn Style
8797,Hand FX
8799,Horn Style
8800,Hand FX
8801,Color
8803,Nose
8804,Wings
8805,Tail
8806,Top
8808,Top Decal
8809,Eyebrows
8810,Eyebrows
8842,Right Shoulder
8843,Left Shoulder
8844,Torso
8845,Arms
8846,Legs
8847,Hands
8848,Right Shoulder
8849,Left Shoulder
8850,Torso
8851,Arms
8852,Hands
8853,Legs
8855,Full Transformation
